match_id,wc_year,match_date,stage,team,opponent,home_away,scorer,goal_minute_raw,goal_minute_numeric,is_stoppage_time,goal_order_for_team
1978-0629,1978,1978-06-06,First round,Italy,Hungary,Home,Paolo Rossi,34,34,False,1
1978-0629,1978,1978-06-06,First round,Italy,Hungary,Home,Roberto Bettega,36,36,False,2
1978-0629,1978,1978-06-06,First round,Italy,Hungary,Home,Romeo Benetti,60,60,False,3
1978-0629,1978,1978-06-06,First round,Hungary,Italy,Away,András Tóth,81,81,False,1
1978-0630,1978,1978-06-06,First round,West Germany,Mexico,Home,Dieter Müller,15,15,False,1
1978-0630,1978,1978-06-06,First round,West Germany,Mexico,Home,Hansi Müller,30,30,False,2
1978-0630,1978,1978-06-06,First round,West Germany,Mexico,Home,Karl-Heinz Rummenigge,38,38,False,3
1978-0630,1978,1978-06-06,First round,West Germany,Mexico,Home,Heinz Flohe,44,44,False,4
1978-0630,1978,1978-06-06,First round,West Germany,Mexico,Home,Karl-Heinz Rummenigge,73,73,False,5
1978-0630,1978,1978-06-06,First round,West Germany,Mexico,Home,Heinz Flohe,89,89,False,6
1978-0631,1978,1978-06-06,First round,Poland,Tunisia,Home,Grzegorz Lato,43,43,False,1
1978-0632,1978,1978-06-06,First round,Argentina,France,Home,Leopoldo Luque,73,73,False,1
1978-0632,1978,1978-06-06,First round,Argentina,France,Home,Daniel Passarella,45,45,False,2
1978-0632,1978,1978-06-06,First round,France,Argentina,Away,Michel Platini,60,60,False,1
1978-0633,1978,1978-06-03,First round,Sweden,Brazil,Home,Thomas Sjöberg,37,37,False,1
1978-0633,1978,1978-06-03,First round,Brazil,Sweden,Away,José Reinaldo de Lima,45,45,False,1
1978-0634,1978,1978-06-03,First round,Austria,Spain,Home,Walter Schachner,9,9,False,1
1978-0634,1978,1978-06-03,First round,Austria,Spain,Home,Hans Krankl,76,76,False,2
1978-0634,1978,1978-06-03,First round,Spain,Austria,Away,Daniel Ruiz,21,21,False,1
1978-0635,1978,1978-06-03,First round,Peru,Scotland,Home,César Cueto,43,43,False,1
1978-0635,1978,1978-06-03,First round,Peru,Scotland,Home,Teófilo Cubillas,71,71,False,2
1978-0635,1978,1978-06-03,First round,Peru,Scotland,Home,Teófilo Cubillas,77,77,False,3
1978-0635,1978,1978-06-03,First round,Scotland,Peru,Away,Joe Jordan,14,14,False,1
1978-0636,1978,1978-06-03,First round,Netherlands,IR Iran,Home,Rob Rensenbrink,62,62,False,1
1978-0636,1978,1978-06-03,First round,Netherlands,IR Iran,Home,Rob Rensenbrink,40,40,False,2
1978-0636,1978,1978-06-03,First round,Netherlands,IR Iran,Home,Rob Rensenbrink,79,79,False,3
1978-0637,1978,1978-06-02,First round,Italy,France,Home,Paolo Rossi,29,29,False,1
1978-0637,1978,1978-06-02,First round,Italy,France,Home,Renato Zaccarelli,54,54,False,2
1978-0637,1978,1978-06-02,First round,France,Italy,Away,Bernard Lacombe,1,1,False,1
1978-0638,1978,1978-06-02,First round,Tunisia,Mexico,Home,Ali Kaabi,55,55,False,1
1978-0638,1978,1978-06-02,First round,Tunisia,Mexico,Home,Néjib Ghommidh,79,79,False,2
1978-0638,1978,1978-06-02,First round,Tunisia,Mexico,Home,Mokhtar Dhouieb,87,87,False,3
1978-0638,1978,1978-06-02,First round,Mexico,Tunisia,Away,Arturo Vázquez Ayala,45,45,False,1
1978-0639,1978,1978-06-02,First round,Argentina,Hungary,Home,Leopoldo Luque,15,15,False,1
1978-0639,1978,1978-06-02,First round,Argentina,Hungary,Home,Daniel Bertoni,83,83,False,2
1978-0639,1978,1978-06-02,First round,Hungary,Argentina,Away,Károly Csapó,10,10,False,1
1974-0641,1974,1974-07-07,Final,Netherlands,West Germany,Home,Johan Neeskens,2,2,False,1
1974-0641,1974,1974-07-07,Final,West Germany,Netherlands,Away,Gerd Müller,43,43,False,1
1974-0641,1974,1974-07-07,Final,West Germany,Netherlands,Away,Paul Breitner,25,25,False,2
1974-0642,1974,1974-07-06,Third-place match,Poland,Brazil,Away,Grzegorz Lato,76,76,False,1
1974-0643,1974,1974-07-03,Second round,West Germany,Poland,Away,Gerd Müller,76,76,False,1
1974-0644,1974,1974-07-03,Second round,Netherlands,Brazil,Home,Johan Neeskens,50,50,False,1
1974-0644,1974,1974-07-03,Second round,Netherlands,Brazil,Home,Johan Cruyff,65,65,False,2
1974-0645,1974,1974-07-03,Second round,Argentina,Germany DR,Home,René Houseman,20,20,False,1
1974-0645,1974,1974-07-03,Second round,Germany DR,Argentina,Away,Joachim Streich,14,14,False,1
1974-0646,1974,1974-07-03,Second round,Sweden,Yugoslavia,Home,Ralf Edström,29,29,False,1
1974-0646,1974,1974-07-03,Second round,Sweden,Yugoslavia,Home,Conny Torstensson,85,85,False,2
1974-0646,1974,1974-07-03,Second round,Yugoslavia,Sweden,Away,Ivica Šurjak,27,27,False,1
1974-0647,1974,1974-06-30,Second round,Poland,Yugoslavia,Home,Grzegorz Lato,62,62,False,1
1974-0647,1974,1974-06-30,Second round,Poland,Yugoslavia,Home,Kazimierz Deyna,24,24,False,2
1974-0647,1974,1974-06-30,Second round,Yugoslavia,Poland,Away,Stanislav Karasi,43,43,False,1
1974-0648,1974,1974-06-30,Second round,Argentina,Brazil,Home,Miguel Ángel Brindisi,35,35,False,1
1974-0648,1974,1974-06-30,Second round,Brazil,Argentina,Away,Rivellino,32,32,False,1
1974-0648,1974,1974-06-30,Second round,Brazil,Argentina,Away,Jairzinho,49,49,False,2
1974-0649,1974,1974-06-30,Second round,Netherlands,Germany DR,Away,Johan Neeskens,7,7,False,1
1974-0649,1974,1974-06-30,Second round,Netherlands,Germany DR,Away,Rob Rensenbrink,59,59,False,2
1974-0650,1974,1974-06-30,Second round,West Germany,Sweden,Home,Wolfgang Overath,51,51,False,1
1974-0650,1974,1974-06-30,Second round,West Germany,Sweden,Home,Rainer Bonhof,52,52,False,2
1974-0650,1974,1974-06-30,Second round,West Germany,Sweden,Home,Jürgen Grabowski,76,76,False,3
1974-0650,1974,1974-06-30,Second round,West Germany,Sweden,Home,Uli Hoeneß,89,89,False,4
1974-0650,1974,1974-06-30,Second round,Sweden,West Germany,Away,Ralf Edström,24,24,False,1
1974-0650,1974,1974-06-30,Second round,Sweden,West Germany,Away,Roland Sandberg,53,53,False,2
1974-0651,1974,1974-06-26,Second round,West Germany,Yugoslavia,Away,Paul Breitner,39,39,False,1
1974-0651,1974,1974-06-26,Second round,West Germany,Yugoslavia,Away,Gerd Müller,82,82,False,2
1974-0652,1974,1974-06-26,Second round,Brazil,Germany DR,Home,Rivellino,60,60,False,1
1974-0653,1974,1974-06-26,Second round,Poland,Sweden,Away,Grzegorz Lato,43,43,False,1
1974-0654,1974,1974-06-26,Second round,Netherlands,Argentina,Home,Johan Cruyff,10,10,False,1
1974-0654,1974,1974-06-26,Second round,Netherlands,Argentina,Home,Ruud Krol,25,25,False,2
1974-0654,1974,1974-06-26,Second round,Netherlands,Argentina,Home,Johnny Rep,73,73,False,3
1974-0654,1974,1974-06-26,Second round,Netherlands,Argentina,Home,Johan Cruyff,90,90,False,4
1974-0655,1974,1974-06-23,First round,Netherlands,Bulgaria,Away,Johnny Rep,71,71,False,1
1974-0655,1974,1974-06-23,First round,Netherlands,Bulgaria,Away,Theo de Jong,88,88,False,2
1974-0655,1974,1974-06-23,First round,Netherlands,Bulgaria,Away,Johan Neeskens,5,5,False,3
1974-0655,1974,1974-06-23,First round,Netherlands,Bulgaria,Away,Johan Neeskens,45,45,False,4
1974-0656,1974,1974-06-23,First round,Poland,Italy,Home,Andrzej Szarmach,38,38,False,1
1974-0656,1974,1974-06-23,First round,Poland,Italy,Home,Kazimierz Deyna,44,44,False,2
1974-0656,1974,1974-06-23,First round,Italy,Poland,Away,Fabio Capello,85,85,False,1
1974-0657,1974,1974-06-23,First round,Sweden,Uruguay,Home,Ralf Edström,46,46,False,1
1974-0657,1974,1974-06-23,First round,Sweden,Uruguay,Home,Roland Sandberg,74,74,False,2
1974-0657,1974,1974-06-23,First round,Sweden,Uruguay,Home,Ralf Edström,77,77,False,3
1974-0658,1974,1974-06-23,First round,Argentina,Haiti,Home,Héctor Yazalde,15,15,False,1
1974-0658,1974,1974-06-23,First round,Argentina,Haiti,Home,René Houseman,18,18,False,2
1974-0658,1974,1974-06-23,First round,Argentina,Haiti,Home,Rubén Ayala,55,55,False,3
1974-0658,1974,1974-06-23,First round,Argentina,Haiti,Home,Héctor Yazalde,68,68,False,4
1974-0658,1974,1974-06-23,First round,Haiti,Argentina,Away,Emmanuel Sanon,63,63,False,1
1974-0659,1974,1974-06-22,First round,Scotland,Yugoslavia,Home,Joe Jordan,88,88,False,1
1974-0659,1974,1974-06-22,First round,Yugoslavia,Scotland,Away,Stanislav Karasi,81,81,False,1
1974-0661,1974,1974-06-22,First round,Brazil,Zaire,Away,Jairzinho,12,12,False,1
1974-0661,1974,1974-06-22,First round,Brazil,Zaire,Away,Rivellino,66,66,False,2
1974-0661,1974,1974-06-22,First round,Brazil,Zaire,Away,Valdomiro Vaz Franco,79,79,False,3
1974-0662,1974,1974-06-22,First round,Germany DR,West Germany,Home,Jürgen Sparwasser,77,77,False,1
1974-0663,1974,1974-06-19,First round,Poland,Haiti,Away,Grzegorz Lato,17,17,False,1
1974-0663,1974,1974-06-19,First round,Poland,Haiti,Away,Kazimierz Deyna,18,18,False,2
1974-0663,1974,1974-06-19,First round,Poland,Haiti,Away,Andrzej Szarmach,30,30,False,3
1974-0663,1974,1974-06-19,First round,Poland,Haiti,Away,Jerzy Gorgo,31,31,False,4
1974-0663,1974,1974-06-19,First round,Poland,Haiti,Away,Andrzej Szarmach,34,34,False,5
1974-0663,1974,1974-06-19,First round,Poland,Haiti,Away,Andrzej Szarmach,50,50,False,6
1974-0663,1974,1974-06-19,First round,Poland,Haiti,Away,Grzegorz Lato,87,87,False,7
1974-0664,1974,1974-06-19,First round,Bulgaria,Uruguay,Home,Hristo Bonev,75,75,False,1
1974-0664,1974,1974-06-19,First round,Uruguay,Bulgaria,Away,Ricardo Pavoni,87,87,False,1
1974-0666,1974,1974-06-19,First round,Argentina,Italy,Home,René Houseman,19,19,False,1
1974-0667,1974,1974-06-18,First round,West Germany,Australia,Away,Wolfgang Overath,12,12,False,1
1974-0667,1974,1974-06-18,First round,West Germany,Australia,Away,Bernhard Cullmann,34,34,False,2
1974-0667,1974,1974-06-18,First round,West Germany,Australia,Away,Gerd Müller,53,53,False,3
1990-0668,1990,1990-06-30,Quarter-finals,Italy,Republic of Ireland,Home,Salvatore Schillaci,38,38,False,1
1990-0669,1990,1990-06-26,Round of 16,Spain,Yugoslavia,Home,Julio Salinas,84,84,False,1
1990-0669,1990,1990-06-26,Round of 16,Yugoslavia,Spain,Away,Dragan Stojkovi,78,78,False,1
1990-0669,1990,1990-06-26,Round of 16,Yugoslavia,Spain,Away,Dragan Stojkovi,93,93,False,2
1990-0670,1990,1990-06-26,Round of 16,England,Belgium,Home,David Platt,119,119,False,1
1982-0672,1982,1982-06-16,First group stage,England,France,Home,Bryan Robson,1,1,False,1
1982-0672,1982,1982-06-16,First group stage,England,France,Home,Bryan Robson,67,67,False,2
1982-0672,1982,1982-06-16,First group stage,England,France,Home,Paul Mariner,83,83,False,3
1982-0672,1982,1982-06-16,First group stage,France,England,Away,Gérard Soler,24,24,False,1
1982-0673,1982,1982-06-16,First group stage,West Germany,Algeria,Home,Karl-Heinz Rummenigge,67,67,False,1
1982-0673,1982,1982-06-16,First group stage,Algeria,West Germany,Away,Rabah Madjer,54,54,False,1
1982-0673,1982,1982-06-16,First group stage,Algeria,West Germany,Away,Lakhdar Belloumi,68,68,False,2
1982-0674,1982,1982-06-16,First group stage,Spain,Honduras,Home,Roberto López Ufarte,65,65,False,1
1982-0674,1982,1982-06-16,First group stage,Honduras,Spain,Away,Héctor Zelaya,7,7,False,1
1982-0676,1982,1982-06-15,First group stage,Hungary,El Salvador,Home,Tibor Nyilasi,4,4,False,1
1982-0676,1982,1982-06-15,First group stage,Hungary,El Salvador,Home,Gábor Pölöskei,11,11,False,2
1982-0676,1982,1982-06-15,First group stage,Hungary,El Salvador,Home,László Fazekas,23,23,False,3
1982-0676,1982,1982-06-15,First group stage,Hungary,El Salvador,Home,József Tóth,50,50,False,4
1982-0676,1982,1982-06-15,First group stage,Hungary,El Salvador,Home,László Fazekas,54,54,False,5
1982-0676,1982,1982-06-15,First group stage,Hungary,El Salvador,Home,László Kiss,69,69,False,6
1982-0676,1982,1982-06-15,First group stage,Hungary,El Salvador,Home,Lázár Szentes,70,70,False,7
1982-0676,1982,1982-06-15,First group stage,Hungary,El Salvador,Home,László Kiss,72,72,False,8
1982-0676,1982,1982-06-15,First group stage,Hungary,El Salvador,Home,László Kiss,76,76,False,9
1982-0676,1982,1982-06-15,First group stage,Hungary,El Salvador,Home,Tibor Nyilasi,83,83,False,10
1982-0676,1982,1982-06-15,First group stage,El Salvador,Hungary,Away,Luis Ramírez Zapata,64,64,False,1
1982-0677,1982,1982-06-15,First group stage,Scotland,New Zealand,Home,Kenny Dalglish,18,18,False,1
1982-0677,1982,1982-06-15,First group stage,Scotland,New Zealand,Home,John Wark,29,29,False,2
1982-0677,1982,1982-06-15,First group stage,Scotland,New Zealand,Home,John Wark,32,32,False,3
1982-0677,1982,1982-06-15,First group stage,Scotland,New Zealand,Home,John Robertson,73,73,False,4
1982-0677,1982,1982-06-15,First group stage,Scotland,New Zealand,Home,Steve Archibald,79,79,False,5
1982-0677,1982,1982-06-15,First group stage,New Zealand,Scotland,Away,Steve Sumner,54,54,False,1
1982-0677,1982,1982-06-15,First group stage,New Zealand,Scotland,Away,Steve Wooddin,64,64,False,2
1982-0679,1982,1982-06-14,First group stage,Brazil,Soviet Union,Home,Sócrates,75,75,False,1
1982-0679,1982,1982-06-14,First group stage,Brazil,Soviet Union,Home,Éder Aleixo de Assis,88,88,False,2
1982-0679,1982,1982-06-14,First group stage,Soviet Union,Brazil,Away,Andriy Bal,34,34,False,1
1982-0680,1982,1982-06-13,First group stage,Belgium,Argentina,Away,Erwin Vandenbergh,62,62,False,1
1978-0681,1978,1978-06-25,Final,Argentina,Netherlands,Home,Mario Kempes,38,38,False,1
1978-0681,1978,1978-06-25,Final,Argentina,Netherlands,Home,Mario Kempes,105,105,False,2
1978-0681,1978,1978-06-25,Final,Argentina,Netherlands,Home,Daniel Bertoni,115,115,False,3
1978-0681,1978,1978-06-25,Final,Netherlands,Argentina,Away,Dick Nanninga,82,82,False,1
1978-0682,1978,1978-06-24,Third-place match,Brazil,Italy,Home,Nelinho,64,64,False,1
1978-0682,1978,1978-06-24,Third-place match,Brazil,Italy,Home,Dirceu,72,72,False,2
1978-0682,1978,1978-06-24,Third-place match,Italy,Brazil,Away,Franco Causio,38,38,False,1
1978-0683,1978,1978-06-21,Second round,Netherlands,Italy,Home,Ernie Brandts,50,50,False,1
1978-0683,1978,1978-06-21,Second round,Netherlands,Italy,Home,Arie Haan,75,75,False,2
1978-0684,1978,1978-06-21,Second round,Austria,West Germany,Home,Hans Krankl,66,66,False,1
1978-0684,1978,1978-06-21,Second round,Austria,West Germany,Home,Hans Krankl,87,87,False,2
1978-0684,1978,1978-06-21,Second round,West Germany,Austria,Away,Karl-Heinz Rummenigge,19,19,False,1
1978-0684,1978,1978-06-21,Second round,West Germany,Austria,Away,Bernd Hölzenbein,68,68,False,2
1978-0685,1978,1978-06-21,Second round,Brazil,Poland,Home,Nelinho,12,12,False,1
1978-0685,1978,1978-06-21,Second round,Brazil,Poland,Home,Roberto Dinamite,57,57,False,2
1978-0685,1978,1978-06-21,Second round,Brazil,Poland,Home,Roberto Dinamite,63,63,False,3
1978-0685,1978,1978-06-21,Second round,Poland,Brazil,Away,Grzegorz Lato,45,45,False,1
1978-0686,1978,1978-06-21,Second round,Argentina,Peru,Home,Mario Kempes,21,21,False,1
1978-0686,1978,1978-06-21,Second round,Argentina,Peru,Home,Alberto Tarantini,43,43,False,2
1978-0686,1978,1978-06-21,Second round,Argentina,Peru,Home,Mario Kempes,48,48,False,3
1978-0686,1978,1978-06-21,Second round,Argentina,Peru,Home,Leopoldo Luque,50,50,False,4
1978-0686,1978,1978-06-21,Second round,Argentina,Peru,Home,René Houseman,67,67,False,5
1978-0686,1978,1978-06-21,Second round,Argentina,Peru,Home,Leopoldo Luque,72,72,False,6
1978-0687,1978,1978-06-18,Second round,Poland,Peru,Home,Andrzej Szarmach,65,65,False,1
1978-0688,1978,1978-06-18,Second round,West Germany,Netherlands,Home,Rüdiger Abramczik,3,3,False,1
1978-0688,1978,1978-06-18,Second round,West Germany,Netherlands,Home,Dieter Müller,70,70,False,2
1978-0688,1978,1978-06-18,Second round,Netherlands,West Germany,Away,Arie Haan,27,27,False,1
1978-0688,1978,1978-06-18,Second round,Netherlands,West Germany,Away,René van de Kerkhof,84,84,False,2
1978-0689,1978,1978-06-18,Second round,Italy,Austria,Home,Paolo Rossi,14,14,False,1
1978-0691,1978,1978-06-14,Second round,Netherlands,Austria,Home,Ernie Brandts,6,6,False,1
1978-0691,1978,1978-06-14,Second round,Netherlands,Austria,Home,Johnny Rep,36,36,False,2
1978-0691,1978,1978-06-14,Second round,Netherlands,Austria,Home,Johnny Rep,53,53,False,3
1978-0691,1978,1978-06-14,Second round,Netherlands,Austria,Home,Willy van de Kerkhof,82,82,False,4
1978-0691,1978,1978-06-14,Second round,Netherlands,Austria,Home,Rob Rensenbrink,35,35,False,5
1978-0691,1978,1978-06-14,Second round,Austria,Netherlands,Away,Erich Obermayer,79,79,False,1
1978-0693,1978,1978-06-14,Second round,Brazil,Peru,Home,Dirceu,15,15,False,1
1978-0693,1978,1978-06-14,Second round,Brazil,Peru,Home,Dirceu,28,28,False,2
1978-0693,1978,1978-06-14,Second round,Brazil,Peru,Home,Zico,73,73,False,3
1978-0694,1978,1978-06-14,Second round,Argentina,Poland,Home,Mario Kempes,16,16,False,1
1978-0694,1978,1978-06-14,Second round,Argentina,Poland,Home,Mario Kempes,71,71,False,2
1978-0695,1978,1978-06-11,First round,Brazil,Austria,Home,Roberto Dinamite,40,40,False,1
1978-0696,1978,1978-06-11,First round,Spain,Sweden,Home,Juan Manuel Asensi,75,75,False,1
1978-0697,1978,1978-06-11,First round,Peru,IR Iran,Home,José Velásquez,2,2,False,1
1978-0697,1978,1978-06-11,First round,Peru,IR Iran,Home,Teófilo Cubillas,79,79,False,2
1978-0697,1978,1978-06-11,First round,Peru,IR Iran,Home,Teófilo Cubillas,36,36,False,3
1978-0697,1978,1978-06-11,First round,Peru,IR Iran,Home,Teófilo Cubillas,39,39,False,4
1978-0697,1978,1978-06-11,First round,IR Iran,Peru,Away,Hassan Rowshan,41,41,False,1
1978-0698,1978,1978-06-11,First round,Scotland,Netherlands,Home,Kenny Dalglish,44,44,False,1
1978-0698,1978,1978-06-11,First round,Scotland,Netherlands,Home,Archie Gemmill,68,68,False,2
1978-0698,1978,1978-06-11,First round,Scotland,Netherlands,Home,Archie Gemmill,47,47,False,3
1978-0698,1978,1978-06-11,First round,Netherlands,Scotland,Away,Johnny Rep,71,71,False,1
1978-0698,1978,1978-06-11,First round,Netherlands,Scotland,Away,Rob Rensenbrink,34,34,False,2
1978-0699,1978,1978-06-10,First round,France,Hungary,Home,Christian Lopez,22,22,False,1
1978-0699,1978,1978-06-10,First round,France,Hungary,Home,Marc Berdoll,37,37,False,2
1978-0699,1978,1978-06-10,First round,France,Hungary,Home,Dominique Rocheteau,42,42,False,3
1978-0699,1978,1978-06-10,First round,Hungary,France,Away,Sándor Zombori,41,41,False,1
1978-0700,1978,1978-06-10,First round,Poland,Mexico,Home,Zbigniew Boniek,43,43,False,1
1978-0700,1978,1978-06-10,First round,Poland,Mexico,Home,Kazimierz Deyna,56,56,False,2
1978-0700,1978,1978-06-10,First round,Poland,Mexico,Home,Zbigniew Boniek,84,84,False,3
1978-0700,1978,1978-06-10,First round,Mexico,Poland,Away,Víctor Rangel,52,52,False,1
1974-0701,1974,1974-06-18,First round,Yugoslavia,Zaire,Home,Dušan Bajevi,8,8,False,1
1974-0701,1974,1974-06-18,First round,Yugoslavia,Zaire,Home,Dragan Džaji,14,14,False,2
1974-0701,1974,1974-06-18,First round,Yugoslavia,Zaire,Home,Ivica Šurjak,18,18,False,3
1974-0701,1974,1974-06-18,First round,Yugoslavia,Zaire,Home,Josip Katalinski,22,22,False,4
1974-0701,1974,1974-06-18,First round,Yugoslavia,Zaire,Home,Dušan Bajevi,30,30,False,5
1974-0701,1974,1974-06-18,First round,Yugoslavia,Zaire,Home,Vladislav Bogievi,35,35,False,6
1974-0701,1974,1974-06-18,First round,Yugoslavia,Zaire,Home,Branko Oblak,61,61,False,7
1974-0701,1974,1974-06-18,First round,Yugoslavia,Zaire,Home,Ilija Petkovi,65,65,False,8
1974-0701,1974,1974-06-18,First round,Yugoslavia,Zaire,Home,Dušan Bajevi,81,81,False,9
1974-0702,1974,1974-06-18,First round,Chile,Germany DR,Home,Sergio Ahumada,69,69,False,1
1974-0702,1974,1974-06-18,First round,Germany DR,Chile,Away,Martin Hoffmann,55,55,False,1
1974-0704,1974,1974-06-15,First round,Netherlands,Uruguay,Away,Johnny Rep,7,7,False,1
1974-0704,1974,1974-06-15,First round,Netherlands,Uruguay,Away,Johnny Rep,86,86,False,2
1978-0706,1978,1978-06-10,First round,Italy,Argentina,Home,Roberto Bettega,67,67,False,1
1970-0707,1970,1970-06-06,Group stage,Peru,Morocco,Home,Teófilo Cubillas,65,65,False,1
1970-0707,1970,1970-06-06,Group stage,Peru,Morocco,Home,Roberto Challe,67,67,False,2
1970-0707,1970,1970-06-06,Group stage,Peru,Morocco,Home,Teófilo Cubillas,75,75,False,3
1970-0708,1970,1970-06-03,Group stage,Belgium,El Salvador,Home,Wilfried Van Moer,12,12,False,1
1970-0708,1970,1970-06-03,Group stage,Belgium,El Salvador,Home,Wilfried Van Moer,54,54,False,2
1970-0708,1970,1970-06-03,Group stage,Belgium,El Salvador,Home,Raoul Lambert,79,79,False,3
1970-0709,1970,1970-06-03,Group stage,Brazil,Czechoslovakia,Home,Rivellino,24,24,False,1
1970-0709,1970,1970-06-03,Group stage,Brazil,Czechoslovakia,Home,Pelé,59,59,False,2
1970-0709,1970,1970-06-03,Group stage,Brazil,Czechoslovakia,Home,Jairzinho,61,61,False,3
1970-0709,1970,1970-06-03,Group stage,Brazil,Czechoslovakia,Home,Jairzinho,83,83,False,4
1970-0709,1970,1970-06-03,Group stage,Czechoslovakia,Brazil,Away,Ladislav Petráš,11,11,False,1
1970-0710,1970,1970-06-03,Group stage,Italy,Sweden,Home,Angelo Domenghini,10,10,False,1
