match_id,wc_year,match_date,stage,stage_group,host_country,team,opponent,home_away,goals_for,goals_against,goal_difference,penalties_for,penalties_against,result_final,points,attendance
1986-0596,1986,1986-06-11,Group stage,Group,Mexico,Morocco,Portugal,Away,3,1,2,0,0,Win,3,28000
1986-0597,1986,1986-06-10,Group stage,Group,Mexico,Argentina,Bulgaria,Home,2,0,2,0,0,Win,3,65000
1986-0597,1986,1986-06-10,Group stage,Group,Mexico,Bulgaria,Argentina,Away,0,2,-2,0,0,Loss,0,65000
1986-0598,1986,1986-06-10,Group stage,Group,Mexico,Korea Republic,Italy,Home,2,3,-1,0,0,Loss,0,20000
1986-0598,1986,1986-06-10,Group stage,Group,Mexico,Italy,Korea Republic,Away,3,2,1,0,0,Win,3,20000
1986-0599,1986,1986-06-09,Group stage,Group,Mexico,Soviet Union,Canada,Home,2,0,2,0,0,Win,3,14200
1986-0599,1986,1986-06-09,Group stage,Group,Mexico,Canada,Soviet Union,Away,0,2,-2,0,0,Loss,0,14200
1986-0600,1986,1986-06-09,Group stage,Group,Mexico,Hungary,France,Home,0,3,-3,0,0,Loss,0,31420
1986-0600,1986,1986-06-09,Group stage,Group,Mexico,France,Hungary,Away,3,0,3,0,0,Win,3,31420
1986-0601,1986,1986-06-08,Group stage,Group,Mexico,West Germany,Scotland,Home,2,1,1,0,0,Win,3,30000
1986-0601,1986,1986-06-08,Group stage,Group,Mexico,Scotland,West Germany,Away,1,2,-1,0,0,Loss,0,30000
1986-0602,1986,1986-06-08,Group stage,Group,Mexico,Iraq,Belgium,Home,1,2,-1,0,0,Loss,0,20000
1986-0602,1986,1986-06-08,Group stage,Group,Mexico,Belgium,Iraq,Away,2,1,1,0,0,Win,3,20000
1986-0603,1986,1986-06-08,Group stage,Group,Mexico,Denmark,Uruguay,Home,6,1,5,0,0,Win,3,26500
1986-0603,1986,1986-06-08,Group stage,Group,Mexico,Uruguay,Denmark,Away,1,6,-5,0,0,Loss,0,26500
1986-0604,1986,1986-06-07,Group stage,Group,Mexico,Mexico,Paraguay,Home,1,1,0,0,0,Draw,1,114600
1986-0604,1986,1986-06-07,Group stage,Group,Mexico,Paraguay,Mexico,Away,1,1,0,0,0,Draw,1,114600
1986-0605,1986,1986-06-07,Group stage,Group,Mexico,Northern Ireland,Spain,Home,1,2,-1,0,0,Loss,0,28000
1986-0605,1986,1986-06-07,Group stage,Group,Mexico,Spain,Northern Ireland,Away,2,1,1,0,0,Win,3,28000
1986-0606,1986,1986-06-07,Group stage,Group,Mexico,Poland,Portugal,Home,1,0,1,0,0,Win,3,19915
1986-0606,1986,1986-06-07,Group stage,Group,Mexico,Portugal,Poland,Away,0,1,-1,0,0,Loss,0,19915
1986-0607,1986,1986-06-06,Group stage,Group,Mexico,Brazil,Algeria,Home,1,0,1,0,0,Win,3,48000
1986-0607,1986,1986-06-06,Group stage,Group,Mexico,Algeria,Brazil,Away,0,1,-1,0,0,Loss,0,48000
1986-0608,1986,1986-06-06,Group stage,Group,Mexico,Hungary,Canada,Home,2,0,2,0,0,Win,3,13800
1986-0608,1986,1986-06-06,Group stage,Group,Mexico,Canada,Hungary,Away,0,2,-2,0,0,Loss,0,13800
1986-0609,1986,1986-06-06,Group stage,Group,Mexico,England,Morocco,Home,0,0,0,0,0,Draw,1,20200
1986-0609,1986,1986-06-06,Group stage,Group,Mexico,Morocco,England,Away,0,0,0,0,0,Draw,1,20200
1986-0610,1986,1986-06-05,Group stage,Group,Mexico,Italy,Argentina,Home,1,1,0,0,0,Draw,1,32000
1986-0610,1986,1986-06-05,Group stage,Group,Mexico,Argentina,Italy,Away,1,1,0,0,0,Draw,1,32000
1986-0611,1986,1986-06-05,Group stage,Group,Mexico,France,Soviet Union,Home,1,1,0,0,0,Draw,1,36540
1986-0611,1986,1986-06-05,Group stage,Group,Mexico,Soviet Union,France,Away,1,1,0,0,0,Draw,1,36540
1986-0612,1986,1986-06-05,Group stage,Group,Mexico,Korea Republic,Bulgaria,Home,1,1,0,0,0,Draw,1,45000
1986-0612,1986,1986-06-05,Group stage,Group,Mexico,Bulgaria,Korea Republic,Away,1,1,0,0,0,Draw,1,45000
1986-0613,1986,1986-06-04,Group stage,Group,Mexico,Paraguay,Iraq,Home,1,0,1,0,0,Win,3,24000
1986-0613,1986,1986-06-04,Group stage,Group,Mexico,Iraq,Paraguay,Away,0,1,-1,0,0,Loss,0,24000
1986-0614,1986,1986-06-04,Group stage,Group,Mexico,Uruguay,West Germany,Home,1,1,0,0,0,Draw,1,30500
1986-0614,1986,1986-06-04,Group stage,Group,Mexico,West Germany,Uruguay,Away,1,1,0,0,0,Draw,1,30500
1986-0615,1986,1986-06-04,Group stage,Group,Mexico,Scotland,Denmark,Home,0,1,-1,0,0,Loss,0,18000
1986-0615,1986,1986-06-04,Group stage,Group,Mexico,Denmark,Scotland,Away,1,0,1,0,0,Win,3,18000
1986-0616,1986,1986-06-03,Group stage,Group,Mexico,Belgium,Mexico,Home,1,2,-1,0,0,Loss,0,110000
1986-0616,1986,1986-06-03,Group stage,Group,Mexico,Mexico,Belgium,Away,2,1,1,0,0,Win,3,110000
1986-0617,1986,1986-06-03,Group stage,Group,Mexico,Algeria,Northern Ireland,Home,1,1,0,0,0,Draw,1,22000
1986-0617,1986,1986-06-03,Group stage,Group,Mexico,Northern Ireland,Algeria,Away,1,1,0,0,0,Draw,1,22000
1986-0618,1986,1986-06-03,Group stage,Group,Mexico,Portugal,England,Home,1,0,1,0,0,Win,3,23000
1986-0618,1986,1986-06-03,Group stage,Group,Mexico,England,Portugal,Away,0,1,-1,0,0,Loss,0,23000
1986-0619,1986,1986-06-02,Group stage,Group,Mexico,Soviet Union,Hungary,Home,6,0,6,0,0,Win,3,16500
1986-0619,1986,1986-06-02,Group stage,Group,Mexico,Hungary,Soviet Union,Away,0,6,-6,0,0,Loss,0,16500
1986-0620,1986,1986-06-02,Group stage,Group,Mexico,Argentina,Korea Republic,Home,3,1,2,0,0,Win,3,60000
1986-0620,1986,1986-06-02,Group stage,Group,Mexico,Korea Republic,Argentina,Away,1,3,-2,0,0,Loss,0,60000
1986-0621,1986,1986-06-02,Group stage,Group,Mexico,Morocco,Poland,Home,0,0,0,0,0,Draw,1,19900
1986-0621,1986,1986-06-02,Group stage,Group,Mexico,Poland,Morocco,Away,0,0,0,0,0,Draw,1,19900
1986-0622,1986,1986-06-01,Group stage,Group,Mexico,Spain,Brazil,Home,0,1,-1,0,0,Loss,0,35748
1986-0622,1986,1986-06-01,Group stage,Group,Mexico,Brazil,Spain,Away,1,0,1,0,0,Win,3,35748
1986-0623,1986,1986-06-01,Group stage,Group,Mexico,Canada,France,Home,0,1,-1,0,0,Loss,0,65500
1986-0623,1986,1986-06-01,Group stage,Group,Mexico,France,Canada,Away,1,0,1,0,0,Win,3,65500
1986-0624,1986,1986-05-31,Group stage,Group,Mexico,Bulgaria,Italy,Home,1,1,0,0,0,Draw,1,96000
1986-0624,1986,1986-05-31,Group stage,Group,Mexico,Italy,Bulgaria,Away,1,1,0,0,0,Draw,1,96000
1978-0625,1978,1978-06-07,First round,Group,Argentina,Austria,Sweden,Home,1,0,1,0,0,Win,3,41424
1978-0625,1978,1978-06-07,First round,Group,Argentina,Sweden,Austria,Away,0,1,-1,0,0,Loss,0,41424
1978-0626,1978,1978-06-07,First round,Group,Argentina,Brazil,Spain,Home,0,0,0,0,0,Draw,1,34771
1978-0626,1978,1978-06-07,First round,Group,Argentina,Spain,Brazil,Away,0,0,0,0,0,Draw,1,34771
1978-0627,1978,1978-06-07,First round,Group,Argentina,Netherlands,Peru,Home,0,0,0,0,0,Draw,1,28125
1978-0627,1978,1978-06-07,First round,Group,Argentina,Peru,Netherlands,Away,0,0,0,0,0,Draw,1,28125
1978-0628,1978,1978-06-07,First round,Group,Argentina,Scotland,IR Iran,Home,1,1,0,0,0,Draw,1,7938
1978-0628,1978,1978-06-07,First round,Group,Argentina,IR Iran,Scotland,Away,1,1,0,0,0,Draw,1,7938
1978-0629,1978,1978-06-06,First round,Group,Argentina,Italy,Hungary,Home,3,1,2,0,0,Win,3,26533
1978-0629,1978,1978-06-06,First round,Group,Argentina,Hungary,Italy,Away,1,3,-2,0,0,Loss,0,26533
1978-0630,1978,1978-06-06,First round,Group,Argentina,West Germany,Mexico,Home,6,0,6,0,0,Win,3,35258
1978-0630,1978,1978-06-06,First round,Group,Argentina,Mexico,West Germany,Away,0,6,-6,0,0,Loss,0,35258
1978-0631,1978,1978-06-06,First round,Group,Argentina,Poland,Tunisia,Home,1,0,1,0,0,Win,3,9624
1978-0631,1978,1978-06-06,First round,Group,Argentina,Tunisia,Poland,Away,0,1,-1,0,0,Loss,0,9624
1978-0632,1978,1978-06-06,First round,Group,Argentina,Argentina,France,Home,2,1,1,0,0,Win,3,71666
1978-0632,1978,1978-06-06,First round,Group,Argentina,France,Argentina,Away,1,2,-1,0,0,Loss,0,71666
1978-0633,1978,1978-06-03,First round,Group,Argentina,Sweden,Brazil,Home,1,1,0,0,0,Draw,1,32569
1978-0633,1978,1978-06-03,First round,Group,Argentina,Brazil,Sweden,Away,1,1,0,0,0,Draw,1,32569
1978-0634,1978,1978-06-03,First round,Group,Argentina,Austria,Spain,Home,2,1,1,0,0,Win,3,40841
1978-0634,1978,1978-06-03,First round,Group,Argentina,Spain,Austria,Away,1,2,-1,0,0,Loss,0,40841
1978-0635,1978,1978-06-03,First round,Group,Argentina,Peru,Scotland,Home,3,1,2,0,0,Win,3,37927
1978-0635,1978,1978-06-03,First round,Group,Argentina,Scotland,Peru,Away,1,3,-2,0,0,Loss,0,37927
1978-0636,1978,1978-06-03,First round,Group,Argentina,Netherlands,IR Iran,Home,3,0,3,0,0,Win,3,33431
1978-0636,1978,1978-06-03,First round,Group,Argentina,IR Iran,Netherlands,Away,0,3,-3,0,0,Loss,0,33431
1978-0637,1978,1978-06-02,First round,Group,Argentina,Italy,France,Home,2,1,1,0,0,Win,3,42373
1978-0637,1978,1978-06-02,First round,Group,Argentina,France,Italy,Away,1,2,-1,0,0,Loss,0,42373
1978-0638,1978,1978-06-02,First round,Group,Argentina,Tunisia,Mexico,Home,3,1,2,0,0,Win,3,17396
1978-0638,1978,1978-06-02,First round,Group,Argentina,Mexico,Tunisia,Away,1,3,-2,0,0,Loss,0,17396
1978-0639,1978,1978-06-02,First round,Group,Argentina,Argentina,Hungary,Home,2,1,1,0,0,Win,3,71615
1978-0639,1978,1978-06-02,First round,Group,Argentina,Hungary,Argentina,Away,1,2,-1,0,0,Loss,0,71615
1978-0640,1978,1978-06-01,First round,Group,Argentina,West Germany,Poland,Home,0,0,0,0,0,Draw,1,67579
1978-0640,1978,1978-06-01,First round,Group,Argentina,Poland,West Germany,Away,0,0,0,0,0,Draw,1,67579
1974-0641,1974,1974-07-07,Final,Final,Germany,Netherlands,West Germany,Home,1,2,-1,0,0,Loss,0,78200
1974-0641,1974,1974-07-07,Final,Final,Germany,West Germany,Netherlands,Away,2,1,1,0,0,Win,3,78200
1974-0642,1974,1974-07-06,Third-place match,Placement,Germany,Brazil,Poland,Home,0,1,-1,0,0,Loss,0,77100
1974-0642,1974,1974-07-06,Third-place match,Placement,Germany,Poland,Brazil,Away,1,0,1,0,0,Win,3,77100
1974-0643,1974,1974-07-03,Second round,Knockout,Germany,Poland,West Germany,Home,0,1,-1,0,0,Loss,0,62000
1974-0643,1974,1974-07-03,Second round,Knockout,Germany,West Germany,Poland,Away,1,0,1,0,0,Win,3,62000
1974-0644,1974,1974-07-03,Second round,Knockout,Germany,Netherlands,Brazil,Home,2,0,2,0,0,Win,3,53700
1974-0644,1974,1974-07-03,Second round,Knockout,Germany,Brazil,Netherlands,Away,0,2,-2,0,0,Loss,0,53700
1974-0645,1974,1974-07-03,Second round,Knockout,Germany,Argentina,Germany DR,Home,1,1,0,0,0,Draw,1,54254
1974-0645,1974,1974-07-03,Second round,Knockout,Germany,Germany DR,Argentina,Away,1,1,0,0,0,Draw,1,54254
1974-0646,1974,1974-07-03,Second round,Knockout,Germany,Sweden,Yugoslavia,Home,2,1,1,0,0,Win,3,41300
1974-0646,1974,1974-07-03,Second round,Knockout,Germany,Yugoslavia,Sweden,Away,1,2,-1,0,0,Loss,0,41300
1974-0647,1974,1974-06-30,Second round,Knockout,Germany,Poland,Yugoslavia,Home,2,1,1,0,0,Win,3,58000
1974-0647,1974,1974-06-30,Second round,Knockout,Germany,Yugoslavia,Poland,Away,1,2,-1,0,0,Loss,0,58000
1974-0648,1974,1974-06-30,Second round,Knockout,Germany,Argentina,Brazil,Home,1,2,-1,0,0,Loss,0,39400
1974-0648,1974,1974-06-30,Second round,Knockout,Germany,Brazil,Argentina,Away,2,1,1,0,0,Win,3,39400
1974-0649,1974,1974-06-30,Second round,Knockout,Germany,Germany DR,Netherlands,Home,0,2,-2,0,0,Loss,0,68348
1974-0649,1974,1974-06-30,Second round,Knockout,Germany,Netherlands,Germany DR,Away,2,0,2,0,0,Win,3,68348
1974-0650,1974,1974-06-30,Second round,Knockout,Germany,West Germany,Sweden,Home,4,2,2,0,0,Win,3,67800
1974-0650,1974,1974-06-30,Second round,Knockout,Germany,Sweden,West Germany,Away,2,4,-2,0,0,Loss,0,67800
1974-0651,1974,1974-06-26,Second round,Knockout,Germany,Yugoslavia,West Germany,Home,0,2,-2,0,0,Loss,0,67385
1974-0651,1974,1974-06-26,Second round,Knockout,Germany,West Germany,Yugoslavia,Away,2,0,2,0,0,Win,3,67385
1974-0652,1974,1974-06-26,Second round,Knockout,Germany,Brazil,Germany DR,Home,1,0,1,0,0,Win,3,59863
1974-0652,1974,1974-06-26,Second round,Knockout,Germany,Germany DR,Brazil,Away,0,1,-1,0,0,Loss,0,59863
1974-0653,1974,1974-06-26,Second round,Knockout,Germany,Sweden,Poland,Home,0,1,-1,0,0,Loss,0,44955
1974-0653,1974,1974-06-26,Second round,Knockout,Germany,Poland,Sweden,Away,1,0,1,0,0,Win,3,44955
1974-0654,1974,1974-06-26,Second round,Knockout,Germany,Netherlands,Argentina,Home,4,0,4,0,0,Win,3,56548
1974-0654,1974,1974-06-26,Second round,Knockout,Germany,Argentina,Netherlands,Away,0,4,-4,0,0,Loss,0,56548
1974-0655,1974,1974-06-23,First round,Group,Germany,Bulgaria,Netherlands,Home,1,4,-3,0,0,Loss,0,53300
1974-0655,1974,1974-06-23,First round,Group,Germany,Netherlands,Bulgaria,Away,4,1,3,0,0,Win,3,53300
1974-0656,1974,1974-06-23,First round,Group,Germany,Poland,Italy,Home,2,1,1,0,0,Win,3,70100
1974-0656,1974,1974-06-23,First round,Group,Germany,Italy,Poland,Away,1,2,-1,0,0,Loss,0,70100
1974-0657,1974,1974-06-23,First round,Group,Germany,Sweden,Uruguay,Home,3,0,3,0,0,Win,3,28300
1974-0657,1974,1974-06-23,First round,Group,Germany,Uruguay,Sweden,Away,0,3,-3,0,0,Loss,0,28300
1974-0658,1974,1974-06-23,First round,Group,Germany,Argentina,Haiti,Home,4,1,3,0,0,Win,3,25900
1974-0658,1974,1974-06-23,First round,Group,Germany,Haiti,Argentina,Away,1,4,-3,0,0,Loss,0,25900
1974-0659,1974,1974-06-22,First round,Group,Germany,Scotland,Yugoslavia,Home,1,1,0,0,0,Draw,1,56000
1974-0659,1974,1974-06-22,First round,Group,Germany,Yugoslavia,Scotland,Away,1,1,0,0,0,Draw,1,56000
1974-0660,1974,1974-06-22,First round,Group,Germany,Australia,Chile,Home,0,0,0,0,0,Draw,1,17400
1974-0660,1974,1974-06-22,First round,Group,Germany,Chile,Australia,Away,0,0,0,0,0,Draw,1,17400
1974-0661,1974,1974-06-22,First round,Group,Germany,Zaire,Brazil,Home,0,3,-3,0,0,Loss,0,36200
1974-0661,1974,1974-06-22,First round,Group,Germany,Brazil,Zaire,Away,3,0,3,0,0,Win,3,36200
1974-0662,1974,1974-06-22,First round,Group,Germany,Germany DR,West Germany,Home,1,0,1,0,0,Win,3,60200
1974-0662,1974,1974-06-22,First round,Group,Germany,West Germany,Germany DR,Away,0,1,-1,0,0,Loss,0,60200
1974-0663,1974,1974-06-19,First round,Group,Germany,Haiti,Poland,Home,0,7,-7,0,0,Loss,0,25300
1974-0663,1974,1974-06-19,First round,Group,Germany,Poland,Haiti,Away,7,0,7,0,0,Win,3,25300
1974-0664,1974,1974-06-19,First round,Group,Germany,Bulgaria,Uruguay,Home,1,1,0,0,0,Draw,1,13400
1974-0664,1974,1974-06-19,First round,Group,Germany,Uruguay,Bulgaria,Away,1,1,0,0,0,Draw,1,13400
1974-0665,1974,1974-06-19,First round,Group,Germany,Netherlands,Sweden,Home,0,0,0,0,0,Draw,1,53700
1974-0665,1974,1974-06-19,First round,Group,Germany,Sweden,Netherlands,Away,0,0,0,0,0,Draw,1,53700
1974-0666,1974,1974-06-19,First round,Group,Germany,Argentina,Italy,Home,1,1,0,0,0,Draw,1,70100
1974-0666,1974,1974-06-19,First round,Group,Germany,Italy,Argentina,Away,1,1,0,0,0,Draw,1,70100
1974-0667,1974,1974-06-18,First round,Group,Germany,Australia,West Germany,Home,0,3,-3,0,0,Loss,0,53300
1974-0667,1974,1974-06-18,First round,Group,Germany,West Germany,Australia,Away,3,0,3,0,0,Win,3,53300
1990-0668,1990,1990-06-30,Quarter-finals,Knockout,Italy,Italy,Republic of Ireland,Home,1,0,1,0,0,Win,3,73303
1990-0668,1990,1990-06-30,Quarter-finals,Knockout,Italy,Republic of Ireland,Italy,Away,0,1,-1,0,0,Loss,0,73303
1990-0669,1990,1990-06-26,Round of 16,Knockout,Italy,Spain,Yugoslavia,Home,1,2,-1,0,0,Loss,0,35500
1990-0669,1990,1990-06-26,Round of 16,Knockout,Italy,Yugoslavia,Spain,Away,2,1,1,0,0,Win,3,35500
1990-0670,1990,1990-06-26,Round of 16,Knockout,Italy,England,Belgium,Home,1,0,1,0,0,Win,3,34520
1990-0670,1990,1990-06-26,Round of 16,Knockout,Italy,Belgium,England,Away,0,1,-1,0,0,Loss,0,34520
1990-0671,1990,1990-06-25,Round of 16,Knockout,Italy,Republic of Ireland,Romania,Home,0,0,0,5,4,Win on penalties,3,31818
1990-0671,1990,1990-06-25,Round of 16,Knockout,Italy,Romania,Republic of Ireland,Away,0,0,0,4,5,Loss on penalties,0,31818
1982-0672,1982,1982-06-16,First group stage,Group,Spain,England,France,Home,3,1,2,0,0,Win,3,44172
1982-0672,1982,1982-06-16,First group stage,Group,Spain,France,England,Away,1,3,-2,0,0,Loss,0,44172
1982-0673,1982,1982-06-16,First group stage,Group,Spain,West Germany,Algeria,Home,1,2,-1,0,0,Loss,0,42000
1982-0673,1982,1982-06-16,First group stage,Group,Spain,Algeria,West Germany,Away,2,1,1,0,0,Win,3,42000
1982-0674,1982,1982-06-16,First group stage,Group,Spain,Spain,Honduras,Home,1,1,0,0,0,Draw,1,49562
1982-0674,1982,1982-06-16,First group stage,Group,Spain,Honduras,Spain,Away,1,1,0,0,0,Draw,1,49562
1982-0675,1982,1982-06-15,First group stage,Group,Spain,Peru,Cameroon,Home,0,0,0,0,0,Draw,1,11000
1982-0675,1982,1982-06-15,First group stage,Group,Spain,Cameroon,Peru,Away,0,0,0,0,0,Draw,1,11000
1982-0676,1982,1982-06-15,First group stage,Group,Spain,Hungary,El Salvador,Home,10,1,9,0,0,Win,3,23000
1982-0676,1982,1982-06-15,First group stage,Group,Spain,El Salvador,Hungary,Away,1,10,-9,0,0,Loss,0,23000
1982-0677,1982,1982-06-15,First group stage,Group,Spain,Scotland,New Zealand,Home,5,2,3,0,0,Win,3,36000
1982-0677,1982,1982-06-15,First group stage,Group,Spain,New Zealand,Scotland,Away,2,5,-3,0,0,Loss,0,36000
1982-0678,1982,1982-06-14,First group stage,Group,Spain,Italy,Poland,Home,0,0,0,0,0,Draw,1,33000
1982-0678,1982,1982-06-14,First group stage,Group,Spain,Poland,Italy,Away,0,0,0,0,0,Draw,1,33000
1982-0679,1982,1982-06-14,First group stage,Group,Spain,Brazil,Soviet Union,Home,2,1,1,0,0,Win,3,68000
1982-0679,1982,1982-06-14,First group stage,Group,Spain,Soviet Union,Brazil,Away,1,2,-1,0,0,Loss,0,68000
1982-0680,1982,1982-06-13,First group stage,Group,Spain,Argentina,Belgium,Home,0,1,-1,0,0,Loss,0,95000
1982-0680,1982,1982-06-13,First group stage,Group,Spain,Belgium,Argentina,Away,1,0,1,0,0,Win,3,95000
1978-0681,1978,1978-06-25,Final,Final,Argentina,Argentina,Netherlands,Home,3,1,2,0,0,Win,3,71483
1978-0681,1978,1978-06-25,Final,Final,Argentina,Netherlands,Argentina,Away,1,3,-2,0,0,Loss,0,71483
1978-0682,1978,1978-06-24,Third-place match,Placement,Argentina,Brazil,Italy,Home,2,1,1,0,0,Win,3,69659
1978-0682,1978,1978-06-24,Third-place match,Placement,Argentina,Italy,Brazil,Away,1,2,-1,0,0,Loss,0,69659
1978-0683,1978,1978-06-21,Second round,Knockout,Argentina,Netherlands,Italy,Home,2,1,1,0,0,Win,3,67433
1978-0683,1978,1978-06-21,Second round,Knockout,Argentina,Italy,Netherlands,Away,1,2,-1,0,0,Loss,0,67433
1978-0684,1978,1978-06-21,Second round,Knockout,Argentina,Austria,West Germany,Home,3,2,1,0,0,Win,3,38318
1978-0684,1978,1978-06-21,Second round,Knockout,Argentina,West Germany,Austria,Away,2,3,-1,0,0,Loss,0,38318
1978-0685,1978,1978-06-21,Second round,Knockout,Argentina,Brazil,Poland,Home,3,1,2,0,0,Win,3,39586
1978-0685,1978,1978-06-21,Second round,Knockout,Argentina,Poland,Brazil,Away,1,3,-2,0,0,Loss,0,39586
1978-0686,1978,1978-06-21,Second round,Knockout,Argentina,Argentina,Peru,Home,6,0,6,0,0,Win,3,37315
1978-0686,1978,1978-06-21,Second round,Knockout,Argentina,Peru,Argentina,Away,0,6,-6,0,0,Loss,0,37315
1978-0687,1978,1978-06-18,Second round,Knockout,Argentina,Poland,Peru,Home,1,0,1,0,0,Win,3,35288
1978-0687,1978,1978-06-18,Second round,Knockout,Argentina,Peru,Poland,Away,0,1,-1,0,0,Loss,0,35288
1978-0688,1978,1978-06-18,Second round,Knockout,Argentina,West Germany,Netherlands,Home,2,2,0,0,0,Draw,1,40750
1978-0688,1978,1978-06-18,Second round,Knockout,Argentina,Netherlands,West Germany,Away,2,2,0,0,0,Draw,1,40750
1978-0689,1978,1978-06-18,Second round,Knockout,Argentina,Italy,Austria,Home,1,0,1,0,0,Win,3,66695
1978-0689,1978,1978-06-18,Second round,Knockout,Argentina,Austria,Italy,Away,0,1,-1,0,0,Loss,0,66695
1978-0690,1978,1978-06-18,Second round,Knockout,Argentina,Argentina,Brazil,Home,0,0,0,0,0,Draw,1,37326
1978-0690,1978,1978-06-18,Second round,Knockout,Argentina,Brazil,Argentina,Away,0,0,0,0,0,Draw,1,37326
1978-0691,1978,1978-06-14,Second round,Knockout,Argentina,Netherlands,Austria,Home,5,1,4,0,0,Win,3,25050
1978-0691,1978,1978-06-14,Second round,Knockout,Argentina,Austria,Netherlands,Away,1,5,-4,0,0,Loss,0,25050
1978-0692,1978,1978-06-14,Second round,Knockout,Argentina,West Germany,Italy,Home,0,0,0,0,0,Draw,1,67547
1978-0692,1978,1978-06-14,Second round,Knockout,Argentina,Italy,West Germany,Away,0,0,0,0,0,Draw,1,67547
1978-0693,1978,1978-06-14,Second round,Knockout,Argentina,Brazil,Peru,Home,3,0,3,0,0,Win,3,31278
1978-0693,1978,1978-06-14,Second round,Knockout,Argentina,Peru,Brazil,Away,0,3,-3,0,0,Loss,0,31278
1978-0694,1978,1978-06-14,Second round,Knockout,Argentina,Argentina,Poland,Home,2,0,2,0,0,Win,3,37091
1978-0694,1978,1978-06-14,Second round,Knockout,Argentina,Poland,Argentina,Away,0,2,-2,0,0,Loss,0,37091
1978-0695,1978,1978-06-11,First round,Group,Argentina,Brazil,Austria,Home,1,0,1,0,0,Win,3,35221
1978-0695,1978,1978-06-11,First round,Group,Argentina,Austria,Brazil,Away,0,1,-1,0,0,Loss,0,35221
1978-0696,1978,1978-06-11,First round,Group,Argentina,Spain,Sweden,Home,1,0,1,0,0,Win,3,42132
1978-0696,1978,1978-06-11,First round,Group,Argentina,Sweden,Spain,Away,0,1,-1,0,0,Loss,0,42132
1978-0697,1978,1978-06-11,First round,Group,Argentina,Peru,IR Iran,Home,4,1,3,0,0,Win,3,21262
1978-0697,1978,1978-06-11,First round,Group,Argentina,IR Iran,Peru,Away,1,4,-3,0,0,Loss,0,21262
1978-0698,1978,1978-06-11,First round,Group,Argentina,Scotland,Netherlands,Home,3,2,1,0,0,Win,3,35130
1978-0698,1978,1978-06-11,First round,Group,Argentina,Netherlands,Scotland,Away,2,3,-1,0,0,Loss,0,35130
1978-0699,1978,1978-06-10,First round,Group,Argentina,France,Hungary,Home,3,1,2,0,0,Win,3,23127
1978-0699,1978,1978-06-10,First round,Group,Argentina,Hungary,France,Away,1,3,-2,0,0,Loss,0,23127
1978-0700,1978,1978-06-10,First round,Group,Argentina,Poland,Mexico,Home,3,1,2,0,0,Win,3,22651
1978-0700,1978,1978-06-10,First round,Group,Argentina,Mexico,Poland,Away,1,3,-2,0,0,Loss,0,22651
1974-0701,1974,1974-06-18,First round,Group,Germany,Yugoslavia,Zaire,Home,9,0,9,0,0,Win,3,31700
1974-0701,1974,1974-06-18,First round,Group,Germany,Zaire,Yugoslavia,Away,0,9,-9,0,0,Loss,0,31700
1974-0702,1974,1974-06-18,First round,Group,Germany,Chile,Germany DR,Home,1,1,0,0,0,Draw,1,28300
1974-0702,1974,1974-06-18,First round,Group,Germany,Germany DR,Chile,Away,1,1,0,0,0,Draw,1,28300
1974-0703,1974,1974-06-18,First round,Group,Germany,Scotland,Brazil,Home,0,0,0,0,0,Draw,1,62000
1974-0703,1974,1974-06-18,First round,Group,Germany,Brazil,Scotland,Away,0,0,0,0,0,Draw,1,62000
1974-0704,1974,1974-06-15,First round,Group,Germany,Uruguay,Netherlands,Home,0,2,-2,0,0,Loss,0,55100
1974-0704,1974,1974-06-15,First round,Group,Germany,Netherlands,Uruguay,Away,2,0,2,0,0,Win,3,55100
1978-0705,1978,1978-06-10,First round,Group,Argentina,West Germany,Tunisia,Home,0,0,0,0,0,Draw,1,30667
